order_id,user_id,order_date,revenue,category,city,order_status
ORD-001182,U1124,2025-12-31,422.85,Electronics,Aktobe,completed
ORD-001777,U1247,2024-08-17,84.89,Beauty,Atyrau,completed
ORD-001465,U1204,2024-02-19,345.95,Home,Astana,completed
ORD-002110,U1283,not_a_date,167.64,Books,Karaganda,completed
ORD-001830,U1255,2025-05-30,50.04,Books,Kostanay,completed
ORD-000727,U1063,2024-05-25,215.01,Electronics,Pavlodar,completed
ORD-001896,U1284,2024-07-04,234.41,Electronics,Atyrau,completed
ORD-001177,U1121,2025-12-04,37.69,Books,Astana,completed
ORD-002079,U1358,2024-03-31,121.66,Sports,Kostanay,completed
ORD-001577,U1219,2025-03-05,207.48,Electronics,Aktobe,completed
ORD-000411,U1033,2025-10-05,81.36,Accessories,Karaganda,completed
ORD-001363,U1190,2025-02-20,123.45,Clothing,Shymkent,completed
ORD-001339,U1187,2024-06-09,140.5,Beauty,Astana,completed
ORD-000938,U1088,2024-11-26,96.44,Home,Almaty,completed
ORD-001091,U1105,2025-09-22,30.8,Beauty,Karaganda,completed
ORD-000669,U1055,2024-11-04,39.99,Accessories,Aktobe,completed
ORD-001573,U1219,2024-07-16,115.04,Clothing,Aktobe,completed
ORD-001382,U1192,2025-01-06,33.32,Books,Aktobe,completed
ORD-001197,U1132,2025-11-02,49.78,Beauty,Almaty,completed
ORD-000457,U1036,2025-09-13,374.13,Sports,Pavlodar,completed
ORD-001753,U1244,2024-07-29,395.98,Sports,Aktobe,completed
ORD-000531,U1041,2025-08-14,698.67,Electronics,Almaty,completed
ORD-000309,U1025,2025-08-03,202.16,Home,Karaganda,completed
ORD-000875,U1080,2025-11-06,260.48,Electronics,Shymkent,completed
ORD-000661,U1054,2024-10-12,422.89,Electronics,Aktobe,completed
ORD-000462,U1036,2025-11-22,196.63,Sports,Pavlodar,completed
ORD-000018,U1002,2025-12-03,94.68,Sports,Shymkent,completed
ORD-000039,U1004,2025-10-14,46.94,Clothing,Pavlodar,completed
ORD-000799,U1071,2024-08-28,203.16,Sports,Astana,completed
ORD-001697,U1234,2024-12-15,46.03,Accessories,Shymkent,completed
ORD-001278,U1174,2025-11-28,44.39,Beauty,Almaty,completed
ORD-000014,U1002,2025-09-01,95.02,Clothing,Shymkent,completed
ORD-000602,U1047,2025-07-25,109.36,Beauty,Atyrau,completed
ORD-001178,U1122,2025-11-24,56.97,Clothing,Shymkent,completed
ORD-000823,U1074,2024-07-01,168.71,Home,Pavlodar,completed
ORD-000044,U1004,2025-12-15,150.85,Electronics,Pavlodar,completed
ORD-001822,U1254,2025-05-29,100.64,Sports,Shymkent,completed
ORD-000886,U1082,2025-11-23,106.11,Accessories,Karaganda,completed
ORD-001943,U1304,2024-09-28,166.7,Electronics,Karaganda,completed
ORD-001680,U1232,2024-06-08,174.69,Clothing,Pavlodar,completed
ORD-001515,U1212,2024-12-11,207.09,Clothing,Karaganda,completed
ORD-001419,U1198,2024-05-09,41.8,Books,Aktobe,completed
ORD-001600,U1222,2024-12-02,89.54,Beauty,Aktobe,completed
ORD-001081,U1105,2024-06-24,305.03,Sports,Karaganda,completed
ORD-000930,U1087,2025-08-03,238.76,Electronics,Aktobe,completed
ORD-000696,U1059,2025-03-26,207.67,Accessories,Shymkent,completed
ORD-001179,U1123,2025-12-24,123.24,Home,Astana,completed
ORD-001327,U1185,2024-08-06,198.83,Sports,Pavlodar,completed
ORD-000745,U1065,2024-05-05,128.69,Clothing,Pavlodar,completed
ORD-002056,U1350,2024-01-24,76.64,Clothing,Shymkent,completed
ORD-001354,U1189,2024-09-08,186.54,Electronics,Aktobe,completed
ORD-000624,U1050,2024-08-01,137.96,Books,Kostanay,completed
ORD-001849,U1262,2024-09-04,100.2,Home,Aktobe,completed
ORD-001908,U1290,2024-09-27,21.39,Accessories,Pavlodar,completed
ORD-001135,U1112,2025-07-31,113.96,Home,Pavlodar,completed
ORD-001766,U1246,2024-11-21,198.67,Clothing,Astana,completed
ORD-000300,U1024,2025-07-18,298.81,Home,Kostanay,completed
ORD-000782,U1069,2025-05-26,40.79,Accessories,Almaty,completed
ORD-001065,U1103,2025-05-03,309.08,Electronics,Astana,completed
ORD-000360,U1029,2025-11-03,181.53,Home,Aktobe,completed
ORD-000649,U1052,2025-12-12,118.89,Sports,Karaganda,completed
ORD-000461,U1036,2025-11-18,187.65,Electronics,Pavlodar,completed
ORD-000378,U1030,2025-11-17,286.27,Electronics,Aktobe,completed
ORD-000310,U1025,2025-08-30,179.76,Electronics,Karaganda,completed
ORD-000275,U1022,2025-07-02,389.25,Sports,Almaty,completed
ORD-001368,U1191,2024-10-06,183.38,Home,Shymkent,completed
ORD-001158,U1114,2025-05-05,46.52,Accessories,Atyrau,completed
ORD-002016,U1334,2024-06-24,34.62,Books,Pavlodar,completed
ORD-001340,U1187,2024-08-05,156.35,Home,Astana,completed
ORD-002066,U1353,2024-08-08,33.84,Sports,Shymkent,completed
ORD-000132,U1011,2025-07-19,296.48,Electronics,Shymkent,completed
ORD-001791,U1249,2024-10-11,36.19,Books,Kostanay,completed
ORD-000067,U1006,2025-09-29,152.83,Accessories,Almaty,completed
ORD-002119,U1324,2024-06-29,-102.09,Home,Aktobe,refunded
ORD-000247,U1020,2025-08-09,242.68,Electronics,Astana,completed
ORD-000197,U1016,2025-11-16,92.88,Books,Almaty,completed
ORD-001993,U1324,2024-01-06,69.4,Home,Karaganda,completed
ORD-001624,U1225,2024-11-07,77.88,Books,Atyrau,completed
ORD-001751,U1243,2024-09-17,246.64,Home,Atyrau,completed
ORD-001683,U1232,2024-12-11,183.78,Home,Pavlodar,completed
ORD-000489,U1038,2025-10-22,256.84,Clothing,Almaty,completed
ORD-000575,U1044,2025-12-12,38.41,Accessories,Karaganda,completed
ORD-000095,U1008,2025-11-10,86.27,Beauty,Pavlodar,completed
ORD-001046,U1101,2024-09-02,773.63,Electronics,Almaty,completed
ORD-001061,U1103,2024-11-12,153.12,Home,Astana,completed
ORD-000816,U1073,2025-06-12,118.16,Home,Aktobe,completed
ORD-001365,U1190,2025-05-27,183.22,Electronics,Shymkent,completed
ORD-001484,U1207,2025-02-28,128.47,Accessories,Atyrau,completed
ORD-001888,U1281,2024-04-24,85.44,Beauty,Pavlodar,completed
ORD-000933,U1087,2025-12-16,129.74,Home,Aktobe,completed
ORD-001919,U1295,2024-08-08,22.44,Books,Astana,completed
ORD-001316,U1184,2024-03-12,228.22,Sports,Almaty,completed
ORD-000755,U1066,2025-05-08,38.46,Books,Karaganda,completed
ORD-000880,U1081,2025-09-10,95.01,Beauty,Karaganda,completed
ORD-001827,U1255,2025-01-19,190.59,Sports,Kostanay,completed
ORD-001480,U1207,2024-02-10,69.92,Accessories,Atyrau,completed
ORD-001286,U1179,2025-12-23,443.83,Electronics,Karaganda,completed
ORD-000279,U1022,2025-08-08,445.24,Clothing,Almaty,completed
ORD-000576,U1045,2025-07-19,148.05,Beauty,Astana,completed
ORD-000090,U1008,2025-09-01,34.04,Beauty,Pavlodar,completed
ORD-001194,U1130,2025-11-28,44.54,Clothing,Atyrau,completed
ORD-001068,U1103,2025-09-11,158.21,Home,Astana,completed
ORD-001343,U1187,2025-04-11,77.41,Accessories,Astana,completed
ORD-001005,U1096,2025-08-18,147.29,Home,Shymkent,completed
ORD-001796,U1250,2024-04-06,42.81,Books,Karaganda,completed
ORD-000361,U1029,2025-11-21,93.34,Beauty,Aktobe,completed
ORD-000820,U1073,2025-10-21,28.57,Books,Aktobe,completed
ORD-001225,U1145,2025-12-29,116.67,Accessories,Almaty,completed
ORD-000617,U1049,2025-03-07,102.87,Beauty,Kostanay,completed
ORD-000622,U1050,2024-05-29,96.76,Accessories,Kostanay,completed
ORD-001695,U1234,2024-08-08,66.71,Beauty,Shymkent,completed
ORD-001330,U1185,2024-12-08,201.19,Sports,Pavlodar,completed
ORD-000304,U1024,2025-10-02,125.64,Books,Kostanay,completed
ORD-000551,U1042,2025-11-29,177.5,Home,Aktobe,completed
ORD-001933,U1300,2024-05-14,118.98,Beauty,Astana,completed
ORD-000455,U1036,2025-08-21,248.99,Electronics,Pavlodar,completed
ORD-001165,U1115,2024-09-23,41.49,Books,Astana,completed
ORD-001795,U1250,2024-01-04,82.5,Books,Karaganda,completed
ORD-001514,U1212,2024-12-10,154.55,Beauty,Karaganda,completed
ORD-001131,U1112,2024-08-03,204.11,Electronics,Pavlodar,completed
ORD-001404,U1196,2024-11-12,111.78,Beauty,Shymkent,completed
ORD-000230,U1018,2025-10-25,152.65,Home,Karaganda,completed
ORD-000416,U1033,2025-12-13,94.12,Books,Karaganda,completed
ORD-000243,U1020,2025-07-20,115.99,Accessories,Astana,completed
ORD-001537,U1215,2024-08-08,37.18,Beauty,Almaty,completed
ORD-001148,U1113,2025-12-26,266.03,Electronics,Pavlodar,completed
ORD-001024,U1098,2025-12-16,16.7,Beauty,Atyrau,completed
ORD-001995,U1324,2024-04-10,127.8,Electronics,Karaganda,completed
ORD-001598,U1222,2024-02-28,294.87,Electronics,Aktobe,completed
ORD-000189,U1016,2025-08-03,139.76,Accessories,Almaty,completed
ORD-001925,U1298,2024-06-12,30.86,Accessories,Pavlodar,completed
ORD-001965,U1311,2024-07-20,45.03,Sports,Karaganda,completed
ORD-001334,U1186,2025-03-11,217.01,Home,Astana,completed
ORD-000658,U1053,2025-06-18,198.06,Electronics,Shymkent,completed
ORD-000996,U1095,2024-11-04,65.5,Home,Karaganda,completed
ORD-000305,U1024,2025-10-07,138.2,Accessories,Kostanay,completed
ORD-000438,U1035,2025-07-26,98.89,Beauty,Astana,completed
ORD-001123,U1111,2024-06-12,69.11,Beauty,Shymkent,completed
ORD-001803,U1251,2024-10-24,97.56,Sports,Astana,completed
ORD-002061,U1351,2024-10-28,79.16,Home,Astana,completed
ORD-000881,U1081,2025-12-06,98.53,Accessories,Karaganda,completed
ORD-000817,U1073,2025-07-08,114.67,Beauty,Aktobe,completed
ORD-001335,U1186,2025-05-02,51.88,Sports,Astana,completed
ORD-001567,U1218,2024-07-30,122.93,Sports,Kostanay,completed
ORD-001752,U1243,2025-05-10,125.85,Accessories,Atyrau,completed
ORD-001319,U1184,2024-11-18,261.15,Electronics,Almaty,completed
ORD-000097,U1008,2025-12-15,297.5,Sports,Pavlodar,completed
ORD-001530,U1214,2024-08-17,77.07,Home,Astana,completed
ORD-001208,U1137,2025-12-30,70.33,Home,Kostanay,completed
ORD-001049,U1102,2024-07-11,105.17,Electronics,Almaty,completed
ORD-000855,U1078,2024-06-27,33.62,Beauty,Atyrau,completed
ORD-000829,U1075,2024-07-13,57.7,Beauty,Shymkent,completed
ORD-000080,U1007,2025-11-07,77.94,Books,Atyrau,completed
ORD-001124,U1111,2024-08-28,37.94,Books,Shymkent,completed
ORD-001872,U1273,2024-08-12,103.4,Electronics,Shymkent,completed
ORD-000574,U1044,2025-11-18,35.22,Accessories,Karaganda,completed
ORD-001449,U1202,2024-07-25,385.63,Beauty,Aktobe,completed
ORD-001675,U1231,2024-08-17,241.15,Clothing,Pavlodar,completed
ORD-000227,U1018,2025-10-15,246.27,Accessories,Karaganda,completed
ORD-001656,U1229,2024-04-15,511.51,Electronics,Aktobe,completed
ORD-000024,U1003,2025-07-01,131.71,Accessories,Karaganda,completed
